Item ID,Title,Clicks,Orders,Revenue,Cost,ROAS,Recommended_Bucket,Reason
shopify_mx_7819824627936_43331329786080,CHAMARRA TACTICA 5.11 - PRESTON JACKET Black / Medium,118,2,7997.28,369.02,21.67,Champions,ROAS>=8_clicks>=100
shopify_mx_3713045332020_47181622083808,CAMISA TACTICA 5.11 - AERIAL MANGA CORTA Covert Green / Large,80,0,0.0,366.96,0.0,Zombies,ROAS<2
shopify_mx_6148260167855_37822550573231,PANTALON TACTICO 5.11 - ABR PRO PANT Ranger Green / 34 / 32,137,1,2426.97,366.55,6.62,Winners,ROAS>=4
shopify_mx_8050611323104_44027702477024,PANTALON TACTICO 5.11 - MERIDIAN PANT Kangaroo / 40 / 30,130,2,10732.29,362.3,29.62,Champions,ROAS>=8_clicks>=100
shopify_mx_8690531533024_46311444381920,BOLSA TACTICA 5.11 - 2-BANGER,235,1,2192.22,356.52,6.15,Winners,ROAS>=4
shopify_mx_8878544060640_47331026338016,Reloj táctico 5.11 Field Watch Kangaroo,114,2,7050.0,351.51,20.06,Champions,ROAS>=8_clicks>=100
shopify_mx_8050610929888_44027699134688,GUANTES TACTICOS 5.11 - HIGH ABRASION 2.0 Kangaroo / Large,111,0,0.0,349.33,0.0,Zombies,ROAS<2
shopify_mx_8529600807136_45710445019360,CAMISA TACTICA 5.11 - V.XI SIGURD MANGA CORTA Ranger Green / M,73,1,5571.41,344.28,16.18,Winners,ROAS>=4
shopify_mx_8873915220192_47293201580256,"Tenis 5.11 Inure Mid – Ligeros, resistentes y cómodos 5 MX",133,0,0.0,342.23,0.0,Zombies,ROAS<2
shopify_mx_3709626187828_34516700397728,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Black / 32 / 32,164,0,643.93,341.92,1.88,Zombies,ROAS<2
shopify_mx_8861990813920_47212242567392,Hielera táctica 5.11 Allhaula 30L,149,0,0.0,329.0,0.0,Zombies,ROAS<2
shopify_mx_7572696563936_42480181772512,CHAMARRA TACTICA 5.11 - PACKABLE JACKET Black / Large,165,1,2225.08,326.17,6.82,Winners,ROAS>=4
shopify_mx_8050610438368_44027696906464,CHALECO TACTICO 5.11 - PORTA PLACAS QR Ranger Green / L/XL,196,0,0.0,322.96,0.0,Zombies,ROAS<2
shopify_mx_7819837669600_43331340468448,BOTAS TACTICAS 5.11 - ATAC 6'' BOOT Black / 10 MX,140,0,1432.19,322.31,4.44,Winners,ROAS>=4
shopify_mx_7766921838816_43168592855264,CHALECO BLINDADO MIGUEL CABALLERO White / Large,255,0,0.0,321.9,0.0,Zombies,ROAS<2
shopify_mx_8972012159200_47720704901344,SUDADERA 5.11 - SCOPE HOODIE Ranger Green / L,131,0,1272.04,320.59,3.97,Improvers,ROAS_2_to_4
shopify_mx_6974614110383_46281115369696,PANTALON TACTICO 5.11 - ABR PRO PANT PARA MUJER Khaki / 6 R,99,1,4814.99,310.84,15.49,Winners,ROAS>=4
shopify_mx_8597404352736_45929919971552,BOTAS TACTICAS REEBOK WORK - RAPID RESPONSE RB 5 MX,89,0,0.0,309.99,0.0,Zombies,ROAS<2
